
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.80 [B5:62.80Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.80 [B5:62.80Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.60 [B5:62.60Hz]
2026-01-25 00:15:34 latency avg=28.9ms p95=47.8ms n=300 targets=2 track_hz=62.60 [B5:62.60Hz]
2026-01-25 00:15:34 latency avg=28.7ms p95=47.7ms n=300 targets=2 track_hz=62.40 [B5:62.40Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.7ms n=300 targets=2 track_hz=62.40 [B5:62.40Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.7ms n=300 targets=2 track_hz=62.40 [B5:62.40Hz]
2026-01-25 00:15:34 latency avg=28.7ms p95=47.7ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.7ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:35 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:35 latency avg=28.5ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:35 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:35 latency avg=28.7ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:35 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.3ms p95=47.6ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.3ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.4ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.6ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.5ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.6ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=60.20 [B5:60.20Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=60.20 [B5:60.20Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=60.20 [B5:60.20Hz]
2026-01-25 00:15:36 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=60.40 [B5:60.40Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=60.60 [B5:60.60Hz]
2026-01-25 00:15:36 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=60.80 [B5:60.80Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.00 [B5:61.00Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.20 [B5:61.20Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.40 [B5:61.40Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=61.60 [B5:61.60Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=61.80 [B5:61.80Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.00 [B5:62.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=62.20 [B5:62.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=62.40 [B5:62.40Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=62.60 [B5:62.60Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=1 track_hz=62.80 [B5:62.80Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=1 track_hz=63.00 [B5:63.00Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=1 track_hz=63.20 [B5:63.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=1 track_hz=63.40 [B5:63.40Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=63.60 [B5:63.60Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=63.80 [B5:63.80Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=64.00 [B5:64.00Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=64.20 [B5:64.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=64.40 [B5:64.40Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=64.60 [B5:64.60Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.1ms n=300 targets=2 track_hz=64.80 [B5:64.80Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=65.00 [B5:65.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=65.20 [B5:65.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=65.40 [B5:65.40Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=65.60 [B5:65.60Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=65.80 [B5:65.80Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=66.00 [B5:66.00Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=66.20 [B5:66.20Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=48.2ms n=300 targets=2 track_hz=66.40 [B5:66.40Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=66.60 [B5:66.60Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=66.80 [B5:66.80Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.8ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.7ms p95=48.1ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.2ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.1ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.0ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.0ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.0ms n=300 targets=2 track_hz=67.00 [B5:67.00Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.0ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=29.0ms p95=48.0ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:37 latency avg=28.9ms p95=48.0ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:38 latency avg=29.0ms p95=48.0ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
2026-01-25 00:15:38 latency avg=29.0ms p95=48.0ms n=300 targets=2 track_hz=67.20 [B5:67.20Hz]
